39.761176	116.545723	39.773491	116.520964
39.79496	116.50495	39.785192	116.506487
39.784912	116.508047	39.779018	116.508786
39.843459	116.447136	39.845801	116.431708
39.846776	116.428414	39.89905	116.493074
39.90072	116.489641	39.904619	116.461773
39.906323	116.460757	39.932882	116.506277
39.924253	116.501846	39.988148	116.387946
39.935475	116.355523	39.926978	116.440985
39.910591	116.41285	39.911216	116.37126
39.909515	116.366074	39.892704	116.363381
39.876127	116.364047	39.898182	116.36351
39.889582	116.354791	39.897326	116.318983
39.890738	116.310018	39.889488	116.240109
39.864126	116.293969	40.078016	116.592237
40.080772	116.59108	39.953574	116.30454
39.953364	116.30343	39.95856	116.295254
39.938245	116.33024	39.947855	116.359803
39.9512	116.355471	39.963295	116.398593
39.94941	116.407858	39.940832	116.403285
39.924193	116.422543	39.944693	116.424806
39.933263	116.417036	39.865379	116.417536
39.858527	116.433975	39.858622	116.449907
39.859302	116.449347	39.920352	116.429992
39.922144	116.4309	39.930279	116.470528
39.930389	116.471098	39.934811	116.515559
39.923601	116.517356	39.911106	116.518268
39.904843	116.465815	39.868854	116.43906
39.757302	116.54601	39.766913	116.54041
39.79045	116.487879	39.96789	116.380174
39.958133	116.377691	39.912103	116.366494
39.88033	116.348694	39.880546	116.399101
39.872147	116.392581	39.924716	116.430853
39.927868	116.426248	39.933697	116.458537
39.983491	116.437566	39.95397	116.460023
39.926964	116.452982	39.933757	116.437478
39.912704	116.417843	39.908282	116.424191
39.874361	116.38775	39.886356	116.384922
39.88611	116.389925	39.878886	116.382196
39.883457	116.390563	39.900251	116.411966
39.900816	116.418188	39.946627	116.284336
39.936198	116.308251	39.944586	116.305248
39.944491	116.30323	39.907565	116.273759
39.90739	116.278604	39.902992	116.240788
39.90378	116.257616	39.900204	116.2872
39.900253	116.285577	39.925426	116.273873
39.924446	116.271251	39.949435	116.294781
39.951804	116.300845	40.034253	116.350613
39.997903	116.387576	39.929369	116.440318
39.930709	116.44044	39.940905	116.442526
39.936217	116.443768	39.899029	116.505969
39.896577	116.503499	39.933681	116.443467
39.924073	116.446075	39.967018	116.326385
39.941811	116.355003	39.949088	116.416069
39.947899	116.416532	39.915326	116.483687
39.89154	116.461112	39.878791	116.497733
39.86954	116.460722	39.881418	116.456166
39.883974	116.460987	39.881758	116.446149
39.757781	116.554441	39.861583	116.415033
39.862261	116.419965	39.865913	116.434828
39.865973	116.436118	39.954454	116.432512
39.958169	116.432127	39.959358	116.41981
39.957243	116.41651	39.943593	116.424696
39.943049	116.425556	39.945609	116.450114
39.944916	116.45025	39.94445	116.455462
39.944774	116.461373	39.933751	116.456929
39.933759	116.452308	39.9328	116.408822
39.931091	116.409036	39.952768	116.400298
39.951483	116.392204	39.965156	116.402294
39.959786	116.418539	39.968147	116.438302
39.952489	116.432444	39.910547	116.417742
39.890733	116.395983	39.844668	116.379219
39.839692	116.378737	39.918976	116.310261
39.937655	116.354661	39.941028	116.438423
39.922477	116.461291	39.88913	116.384643
39.87846	116.374257	39.852504	116.397112
39.856422	116.401042	39.938421	116.335219
39.934463	116.333399	39.937292	116.346323
39.938288	116.3457	39.953233	116.31717
39.956885	116.318879	40.022205	116.316859
40.021315	116.314109	39.986272	116.316229
39.984652	116.316269	39.950882	116.455359
39.952481	116.452776	39.973363	116.477783
39.973653	116.477453	39.973297	116.477346
39.973583	116.477663	39.946909	116.450344
39.934503	116.461489	39.938781	116.5255
39.923024	116.483525	39.96938	116.437011
39.956704	116.456577	39.879323	116.456138
39.88435	116.456723	39.888463	116.519515
39.758681	116.555801	39.777484	116.537869
39.791762	116.488968	39.799886	116.481057
39.801525	116.480158	39.811905	116.48205
39.828833	116.448932	39.891472	116.334981
39.891962	116.334551	39.871029	116.418688
39.859084	116.421927	39.872872	116.456108
39.873799	116.455919	39.83897	116.418143
39.83901	116.418263	39.900444	116.427341
39.888011	116.430936	39.884358	116.468936
39.884448	116.467786	39.906543	116.460697
39.897147	116.468794	39.908997	116.491398
39.912627	116.490338	39.894007	116.442837
39.908329	116.458214	39.908043	116.47766
39.917994	116.484714	39.909666	116.529084
39.9003	116.489561	39.867892	116.476179
39.860831	116.466417	39.842464	116.386556
39.846507	116.386663	39.844834	116.37102
39.837748	116.370715	39.832033	116.403015
39.844897	116.400931	39.898867	116.384361
39.901942	116.384172	39.897325	116.322833
39.90732	116.323824	40.025043	116.52683
40.023071	116.521476	39.992297	116.471133
39.994364	116.472772	39.995331	116.484171
39.98463	116.473125	39.980217	116.477879
39.973593	116.470657	39.99049	116.485566
39.99027	116.485816	39.975153	116.404714
39.970977	116.401968	39.947502	116.393739
39.947238	116.393758	39.93286	116.377418
39.932486	116.373436	39.924259	116.418582
39.892571	116.405488	39.913329	116.4389
39.922105	116.445961	39.859064	116.421877
39.860802	116.390139	39.884551	116.328833
39.877996	116.348867	39.864042	116.331087
39.864412	116.331077	39.912036	116.407315
39.915351	116.406928	39.99199	116.337096
39.99146	116.337246	39.950347	116.358709
39.950227	116.358539	39.973738	116.334017
39.920492	116.353315	39.869669	116.42139
39.858261	116.430226	39.894456	116.414016
39.890538	116.418887	39.857241	116.38372
39.855092	116.36601	39.859373	116.383755
39.857614	116.423995	39.992814	116.409383
39.881496	116.43434	39.88418	116.475391
39.754571	116.556678	39.839036	116.550726
39.86488	116.51386	39.908541	116.479534
39.89139	116.461162	39.872022	116.460784
39.871248	116.464236	39.88014	116.456369
39.883241	116.460947	39.806513	116.450891
39.805516	116.44614	39.842468	116.42836
39.846526	116.428434	39.792401	116.397121
39.807154	116.402681	39.897832	116.343224
39.897492	116.343474	39.899438	116.373073
39.898782	116.374319	39.877536	116.348737
39.875561	116.349094	39.900165	116.391472
39.895276	116.394688	39.948519	116.440635
39.954857	116.440144	39.960065	116.450718
39.955594	116.457307	39.965193	116.417983
39.956443	116.41863	39.987628	116.424196
39.98741	116.430767	40.079382	116.59254
40.080369	116.588366	39.918764	116.406527
39.924323	116.40959	39.928218	116.434609
39.922757	116.461211	39.915566	116.457778
39.913298	116.45234	39.900695	116.466347
39.897305	116.462564	39.90624	116.474107
39.908022	116.475391	39.901441	116.477614
39.893812	116.477191	39.876345	116.477182
39.873753	116.477107	39.882578	116.467726
39.884515	116.466765	39.89769	116.461789
39.898904	116.459597	39.90737	116.462081
39.905433	116.460797	39.858832	116.474304
39.860542	116.467714	39.834823	116.371031
39.834834	116.371821	39.845746	116.425868
39.848315	116.428508	39.883575	116.666985
39.800911	116.501732	39.781474	116.52895
39.836307	116.468687	39.83275	116.452068
39.860913	116.452564	39.858064	116.423415
39.858004	116.423175	39.86485	116.460696
39.876225	116.453736	39.889323	116.371144
39.888557	116.367877	39.896762	116.348598
39.896122	116.348218	39.910567	116.418042
39.918325	116.417729	39.933727	116.448254
39.933466	116.39079	39.898082	116.342274
39.898695	116.321313	39.928974	116.199131
39.907359	116.213211	39.915644	116.501321
39.915654	116.501431	39.927629	116.501886
39.933879	116.501969	39.952559	116.500467
39.960515	116.485651	39.91564	116.482064
39.919489	116.450503	39.933068	116.450432
39.925376	116.461278	39.928214	116.345559
39.92815	116.343087	39.940018	116.352085
39.938858	116.34537	39.910166	116.37397
39.909436	116.37378	39.883437	116.391423
39.88203	116.398797	39.856813	116.406904
39.856823	116.410497	39.854388	116.386158
39.857054	116.421115	39.858804	116.444428
39.859134	116.443858	39.861423	116.431945
39.870793	116.430369	39.961926	116.418299
39.959158	116.414362	39.941208	116.425534
39.90925	116.4178	39.92429	116.306027
39.924102	116.300328	39.903403	116.269809
39.907401	116.283686	39.949265	116.419369
39.949265	116.421029	39.918706	116.415218
39.778413	116.530631	39.786945	116.52398
39.801715	116.490913	39.775089	116.543513
39.799347	116.492764	39.864697	116.421947
39.865497	116.423592	39.8658	116.438018
39.862093	116.43848	39.780916	116.42992
39.779416	116.432406	39.731891	116.343971
39.731938	116.339756	39.763236	116.30604
39.763224	116.302979	39.771267	116.278098
39.790033	116.286586	39.833653	116.295135
39.83465	116.292623	39.841627	116.292282
39.883649	116.353498	39.904908	116.35253
39.905452	116.352591	39.919778	116.350344
39.918382	116.352264	39.875216	116.400955
39.874236	116.400585	39.978812	116.381174
39.949275	116.420569	39.96761	116.402332
39.950897	116.404082	39.967518	116.327276
39.948654	116.323873	39.951253	116.311929
39.943529	116.324996	39.942205	116.301671
39.929964	116.309882	39.944459	116.280489
39.934404	116.309968	39.921372	116.307265
39.921929	116.310423	40.045806	116.601629
40.045786	116.601749	40.028525	116.628057
39.793551	116.484978	39.874516	116.46123
39.876213	116.465743	39.8763	116.45168
39.878196	116.451091	39.894699	116.520064
39.898479	116.518416	39.939816	116.523967
39.923521	116.517576	39.911023	116.47832
39.900288	116.469558	39.907162	116.443331
39.908269	116.449137	39.912512	116.45785
39.899983	116.461232	39.868063	116.461297
39.866378	116.461518	39.899644	116.395861
39.889977	116.398384	39.876072	116.493887
39.876063	116.496128	39.838399	116.415789
39.851488	116.414589	39.925874	116.455102
39.92477	116.455225	39.893424	116.458696
39.893394	116.458766	39.895424	116.510399
39.89462	116.491764	39.913347	116.441424
39.913408	116.441373	39.894989	116.430421
39.897465	116.42936	39.949431	116.424892
39.949413	116.426624	39.971607	116.478886
39.967999	116.489907	39.976588	116.505175
39.97198	116.491224	39.987258	116.354307
39.99312	116.348606	40.012431	116.35202
40.007673	116.347683	39.99309	116.337096
39.992876	116.338855	39.997944	116.380468
39.992653	116.400554	39.992623	116.400554
39.998913	116.413287	40.006531	116.414659
40.00318	116.417273	39.86087	116.503477
39.867448	116.500262	39.856993	116.522023
39.857123	116.521723	39.855762	116.428293
39.855432	116.428543	39.894367	116.461685
39.895317	116.462255	39.953325	116.443202
39.933809	116.449671	39.876699	116.438678
39.773252	116.534569	39.803842	116.505251
39.800177	116.492174	39.808751	116.506685
39.800077	116.492294	39.888807	116.316559
39.888814	116.319493	39.909669	116.359663
39.923014	116.341573	39.945502	116.365971
39.933778	116.368013	39.918844	116.364608
39.911794	116.352709	39.899468	116.373073
39.892073	116.374351	39.889935	116.323315
39.887507	116.316639	39.892771	116.27433
39.893661	116.274359	39.957142	116.284109
39.959711	116.286027	39.916683	116.294886
39.910612	116.294908	39.923285	116.355446
39.895548	116.352984	39.868632	116.314068
39.871528	116.312313	39.87724	116.290047
39.867853	116.325093	39.904757	116.424818
39.89598	116.416884	39.897822	116.374599
39.899963	116.380668	39.871318	116.47902
39.871397	116.501192	39.861336	116.513844
39.86481	116.51383	39.908503	116.478
39.908742	116.473381	39.993845	116.423016
39.993905	116.422886	39.998908	116.430366
39.990014	116.423977	39.909581	116.59531
39.909432	116.555676	39.963232	116.547136
39.933821	116.517169	39.908096	116.51452
39.908327	116.496111	39.923926	116.484646
39.923526	116.484636	39.914601	116.458211
39.915653	116.453708	39.99627	116.45744
39.991485	116.457174	39.987734	116.477211
39.965786	116.449912	39.940918	116.427464
39.936607	116.430785	39.936299	116.319833
39.92871	116.343867	39.931925	116.284787
39.928079	116.30961	39.933782	116.299553
39.927809	116.30986	39.928029	116.329812
39.924065	116.316356	39.912701	116.309976
39.863857	116.312676	39.87031	116.277327
39.866309	116.300373	39.907423	116.315731
39.902587	116.316755	39.856953	116.401254
39.857434	116.423085	39.846603	116.486483
39.738429	116.568163	39.755361	116.545915
39.792922	116.492167	39.853919	116.41328
39.856843	116.412607	39.775794	116.499695
39.789254	116.493161	39.800351	116.497712
39.792222	116.492767	39.76535	116.534976
39.795978	116.491799	39.796048	116.491259
39.789277	116.493204	39.795582	116.506673
39.796842	116.508613	39.78314	116.498479
39.789397	116.493394	39.794437	116.50167
39.796468	116.489308	39.720902	116.466995
39.718857	116.465906	39.786722	116.421714
39.829446	116.4016	39.845376	116.395173
39.845276	116.392303	39.844978	116.371243
39.846371	116.371337	39.855513	116.394192
39.883424	116.381567	39.87449	116.353911
39.858258	116.336015	39.914202	116.275581
39.943696	116.305258	39.931851	116.241892
39.927258	116.27488	39.889546	116.259444
39.889566	116.257544	39.867954	116.252651
39.872111	116.257767	39.855228	116.266803
39.846591	116.278465	39.845042	116.320306
39.848691	116.339385	39.859836	116.349895
39.869573	116.35355	39.928217	116.481328
39.928188	116.482364	39.928828	116.46207
39.929738	116.46203	39.949226	116.462106
39.948686	116.468629	39.961523	116.460119
39.957536	116.463168	39.951443	116.456392
39.950322	116.455409	39.92369	116.71821
39.911976	116.595508	39.916269	116.511873
39.916229	116.510823	39.927833	116.44549
39.927038	116.440855	39.932973	116.455382
39.933003	116.455372	39.928079	116.501886
39.931692	116.508207	40.005023	116.477344
39.991677	116.471583	39.990642	116.464732
39.9812	116.455069	40.081317	116.303611
39.982604	116.407335	39.949355	116.406281
39.800488	116.451432	39.800695	116.444189
39.957673	116.486549	39.933931	116.469923
39.933903	116.463629	39.943815	116.465042
39.94329	116.469125	39.917705	116.445419
39.917841	116.442987	40.078946	116.592637
40.012912	116.467201	39.985574	116.449663
39.985064	116.44916	39.987564	116.366948
39.991289	116.36918	39.977	116.37004
39.978867	116.36975	39.952655	116.369825
39.93225	116.35467	39.926057	116.366123
39.923664	116.353976	39.927399	116.334212
39.923134	116.342333	39.981876	116.3725
39.97752	116.372898	39.974827	116.348532
39.956369	116.354852	39.932163	116.367689
39.922152	116.364446	39.923545	116.345387
39.928348	116.350694	39.948336	116.371523
39.949383	116.372011	39.952624	116.367843
39.951973	116.355786	39.914768	116.412988
39.899946	116.418348	39.893336	116.426511
39.893583	116.436628	39.911674	116.418003
39.912144	116.418013	39.929917	116.43447
39.931613	116.435881	39.933759	116.449761
39.928208	116.46137	39.91919	116.454534
39.916843	116.453728	39.913512	116.471275
39.908019	116.470589	39.93864	116.71368
39.93895	116.71481	39.846245	116.451295
39.853429	116.453669	39.858234	116.424945
39.858984	116.289337	39.877517	116.291017
39.868161	116.358151	39.871967	116.444887
39.86992	116.460662	39.844824	116.428387
39.761504	116.553962	39.800482	116.51341
39.799519	116.495663	39.803614	116.483445
39.850592	116.445947	39.901458	116.42005
39.904878	116.427769	39.860972	116.405646
39.859942	116.406716	39.871466	116.467719
39.879151	116.46769	39.903879	116.462053
39.907753	116.47622	39.870836	116.524085
39.873648	116.507833	39.907137	116.461256
39.903933	116.461133	39.89331	116.461072
39.884544	116.460497	39.868387	116.430426
39.870719	116.433992	39.961875	116.438861
39.962674	116.425035	40.017525	116.361228
39.995187	116.387088	39.89657	116.307748
39.893596	116.329008	39.905576	116.360187
39.905536	116.362137	39.907088	116.370945
39.904984	116.373971	39.88353	116.392591
39.876389	116.397639	39.869733	116.430359
39.86585	116.438128	39.862462	116.464457
39.860711	116.466027	39.862401	116.421525
39.862113	116.415753	39.880106	116.399221
39.880396	116.398621	39.833399	116.461792
39.837524	116.473171	39.822709	116.499038
39.782417	116.523113	39.790325	116.500331
39.793404	116.499357	39.919679	116.411122
39.910267	116.417842	39.933679	116.449621
39.930924	116.450243	39.937097	116.443868
39.915501	116.434643	39.869879	116.418198
39.869849	116.41973	39.861401	116.364512
39.859762	116.36457	39.856861	116.38616
39.847932	116.386788	39.869815	116.426409
39.857101	116.445014	39.829827	116.458261
39.808146	116.472661	39.736253	116.544841
39.757961	116.554961	39.799321	116.50508
39.857516	116.43871	39.865106	116.407815
39.865298	116.405344	39.902109	116.416178
39.89705	116.416684	39.90779	116.41813
39.892956	116.423429	39.892997	116.480714
39.88446	116.474561	39.921457	116.462001
39.936155	116.460136	39.926973	116.446417
39.903241	116.477644	39.886011	116.466319
39.885977	116.46253	39.911709	116.43741
39.913007	116.441024	39.897515	116.43048
39.896983	116.427408	39.864896	116.471974
39.866383	116.472138	39.858844	116.481141
39.864155	116.462039	39.871543	116.454258
39.87622	116.45107	39.908302	116.467044
39.893522	116.474754	39.893607	116.462025
39.883141	116.460947	39.888394	116.477425
39.886622	116.47715	39.913741	116.459921
39.912912	116.45818	39.906873	116.459397
39.894402	116.477331	39.871536	116.463283
39.872716	116.461323	39.897537	116.384421
39.894978	116.384504	39.852325	116.402951
39.852255	116.403081	39.900143	116.380568
39.895151	116.374302	39.883343	116.378595
39.882777	116.383752	39.887995	116.405459
39.89692	116.418294	39.893391	116.456351
39.889189	116.461074	39.884156	116.486272
39.877761	116.489333	39.914579	116.453926
39.919326	116.456486	39.910973	116.47865
39.900863	116.461212	39.905436	116.447748
39.907935	116.445922	39.886697	116.29841
39.856763	116.405254	39.857754	116.460138
39.86502	116.460456	39.826852	116.338618
39.82287	116.342102	39.937349	116.301556
39.936847	116.303869	39.918144	116.364378
39.883871	116.398969	39.904837	116.425048
39.734732	116.569491	39.752853	116.557714
39.757131	116.556441	39.792325	116.526513
39.794377	116.50194	39.889208	116.321157
39.889889	116.321166	39.876169	116.317908
39.87767	116.317913	39.902012	116.385352
39.900845	116.391642	39.895641	116.394683
39.892703	116.384789	39.908882	116.36339
39.938909	116.326428	39.937825	116.342491
39.918775	116.359161	39.938873	116.433436
39.931943	116.417156	39.919175	116.417539
39.906861	116.417884	39.873237	116.413175
39.872374	116.390865	39.88528	116.393271
39.88477	116.395181	39.883509	116.353648
39.880395	116.35358	39.896857	116.31963
39.873205	116.351949	39.868064	116.320825
39.879412	116.311427	39.856069	116.283241
39.856819	116.283271	39.836223	116.287708
39.843475	116.284867	39.897141	116.264862
39.895431	116.264622	39.869867	116.267494
39.864146	116.294159	39.990903	116.453892
39.97253	116.453711	40.009698	116.48114
40.00744	116.482528	40.020473	116.466978
40.008212	116.467232	39.993497	116.47403
39.9842	116.472605	39.883387	116.384482
39.883327	116.384312	39.865721	116.421645
39.863224	116.43079	39.839056	116.44348
39.825002	116.452912	39.800624	116.456089
39.751177	116.560042	39.759598	116.559021
39.741413	116.545173	39.771307	116.535754
39.782957	116.522153	39.776	116.560787
39.790485	116.495671	39.904513	116.459573
39.896859	116.477446	39.96283	116.447674
39.981564	116.407625	39.992148	116.377313
39.986879	116.389388	40.001969	116.408171
40.006511	116.413959	39.913412	116.461497
39.894344	116.460996	39.905529	116.451944
39.906172	116.45481	39.977826	116.460269
39.990454	116.424167	39.998652	116.424481
39.996418	116.424223	39.968794	116.40971
39.968868	116.413355	39.908393	116.440416
39.90715	116.441043	39.876383	116.496098
39.87977	116.496048	39.88443	116.475721
39.893212	116.464993	39.908163	116.47789
39.908743	116.47806	39.913649	116.454976
39.911233	116.47786	39.879433	116.450878
39.871482	116.450442	39.884317	116.434202
39.873005	116.404744	39.891365	116.325819
39.897618	116.346533	39.87773	116.356357
39.871844	116.364164	39.840213	116.383746
39.842284	116.386756	39.865286	116.388672
39.880601	116.389022	39.88383	116.393131
39.875595	116.402189	39.856953	116.403604
39.856903	116.410397	39.860579	116.386888
39.872672	116.398613	39.812067	116.40198
39.79423	116.50353	39.811648	116.507734
39.798724	116.494165	39.796822	116.508833
39.808492	116.495281	39.966729	116.410566
39.968954	116.416742	39.961635	116.439071
39.956849	116.411631	39.99701	116.387516
39.979213	116.365665	39.930461	116.355542
39.927335	116.353397	39.91927	116.353306
39.912214	116.352619	39.886283	116.357369
39.883545	116.359034	39.858709	116.364624
39.858493	116.322071	39.860552	116.337271
39.889205	116.363185	39.899287	116.384041
39.893163	116.384599	39.817615	116.40187
39.855782	116.400492	39.937245	116.355343
39.935745	116.355483	39.932515	116.345426
39.938838	116.34688	39.938394	116.367296
39.920449	116.364552	39.889829	116.342124
39.890715	116.326045	39.907187	116.321413
39.897188	116.337128	39.967849	116.35252
39.946414	116.356093	39.988974	116.365418
39.980396	116.369602	39.948437	116.318382
39.951708	116.316776	39.967403	116.311388
39.965303	116.312253	39.927588	116.427988
39.929839	116.425917	39.937098	116.41702
39.932953	116.417046	39.851435	116.424133
39.858693	116.44026	39.888844	116.461736
39.885554	116.467671	39.886814	116.603358
39.744906	116.545314	39.786265	116.52492
39.857302	116.413615	39.889516	116.299233
39.889682	116.297246	39.889927	116.326459
39.889817	116.330672	39.889305	116.363315
39.926072	116.309968	39.911331	116.310566
39.909789	116.309932	39.855558	116.310923
39.75418	116.556846	39.780312	116.529725
39.844119	116.447106	39.916173	116.453868
39.906373	116.460427	39.912872	116.4581
39.906767	116.461246	39.904843	116.460133
39.862563	116.435364	39.877258	116.353753
39.880655	116.35365	39.895413	116.368941
39.89095	116.374241	39.88345	116.339766
39.884684	116.335489	39.886002	116.321058
39.887798	116.321197	39.905458	116.310629
39.905286	116.328919	39.924071	116.290291
39.923844	116.295867	39.908993	116.320986
39.90738	116.325584	39.870654	116.386989
39.864986	116.386602	39.902129	116.400989
39.893416	116.394508	39.847032	116.336916
39.868051	116.356591	39.883371	116.37041
39.883247	116.367797	39.907911	116.374248
39.908371	116.376248	39.914208	116.441253
39.914898	116.441093	39.893504	116.461016
39.883241	116.460927	39.871472	116.460374
39.871956	116.446593	39.900836	116.405697
39.900313	116.3947	39.898159	116.334429
39.897348	116.352894	39.886926	116.342677
39.886916	116.342797	39.855318	116.423691
39.855556	116.423885	39.871095	116.471468
39.871012	116.467809	39.911384	116.477988
39.913606	116.477012	39.923461	116.517606
39.922506	116.517655	39.917071	116.518315
39.910236	116.522303	39.993703	116.430088
39.977235	116.427382	40.048864	116.618417
39.740945	116.545255	39.795535	116.483772
39.845956	116.428464	39.859387	116.432095
39.85901	116.435569	39.911669	116.3707
39.912093	116.366824	39.863868	116.378567
39.85483	116.363706	39.880822	116.311227
39.894519	116.310545	39.893439	116.325408
39.892048	116.320299	39.872289	116.277223
39.87037	116.273187	39.884336	116.23157
39.889551	116.23203	39.913832	116.197511
39.913742	116.19425	39.924404	116.280555
39.925664	116.264732	39.907656	116.252656
39.907536	116.251346	39.966443	116.320203
39.967384	116.321301	40.029393	116.330203
40.027997	116.337292	40.010411	116.362561
40.001977	116.390685	40.054437	116.614991
40.043581	116.614508	39.960056	116.419725
39.952211	116.425296	39.908212	116.41175
39.910597	116.417702	39.947149	116.463298
39.947517	116.466074	39.93413	116.495238
39.917276	116.484667	39.933879	116.452211
39.933929	116.450901	39.927137	116.45035
39.933629	116.453308	39.921937	116.461251
39.868559	116.460425	39.858897	116.433195
39.841202	116.446779	39.83626	116.495575
39.83581	116.493817	39.838171	116.446978
39.791333	116.497425	39.766621	116.503041
39.762771	116.54456	40.078116	116.592517
40.013386	116.467119	39.983068	116.484622
39.975534	116.487459	39.980302	116.491466
39.975985	116.489688	39.95429	116.459753
39.943207	116.461426	39.923351	116.431916
39.923955	116.432113	39.930107	116.43458
39.930267	116.43494	39.925457	116.406293
39.929761	116.408906	39.900325	116.391502
39.896062	116.384548	39.931572	116.356508
39.929455	116.343884	39.897304	116.326029
39.877737	116.3542	39.865513	116.371433
39.873274	116.364114	39.899242	116.36491
39.896259	116.374263	39.867908	116.317268
39.878601	116.311494	39.889927	116.327119
39.889781	116.339376	39.932424	116.364722
39.932504	116.364302	39.864174	116.361299
39.868646	116.368531	39.876175	116.476872
39.885831	116.465779	39.873784	116.459611
39.873604	116.459541	39.907879	116.472169
39.905947	116.462086	39.897504	116.460357
39.883051	116.460877	39.859146	116.472082
39.858162	116.474884	39.858277	116.464017
39.858067	116.462257	39.848734	116.445999
39.859216	116.43969	39.86587	116.432224
39.865737	116.425838	39.885997	116.46288
39.888734	116.462626	39.995121	116.468287
39.988221	116.441577	39.977506	116.435008
39.960983	116.444702	39.947483	116.425424
39.940992	116.432794	39.92668	116.455225
39.915661	116.46134	39.887237	116.472559
39.883454	116.460927	39.864644	116.456491
39.864654	116.455871	39.785425	116.405836
